source,target
2067,5762
1007,5782
1827,16101
5673,6288
46017,46015
88420,88422
416,15894
32601,12799
10062,1009
84832,53389
1781,35354
4616,1294
570,23127
29514,5109
36477,8463
54205,95587
27669,1412
91465,104537
2027,297
24557,24052
25403,25012
5488,46485
8556,161
105233,94821
41513,6967
6842,145
305,7553
1156,13021
43512,43561
32459,38356
25403,28395
41682,57892
79947,35432
77197,76181
7900,8343
8387,8461
96509,56135
3132,7560
336,3833
280,18985
28438,812
2008,4377
30982,14117
28202,79567
47728,6082
25423,75063
15335,65814
25384,1176
2296,26886
90406,42500
1251,5337
61336,61345
1877,1827
36971,47413
37853,31845
57792,77912
8752,3082
69704,65091
35490,32881
30076,50417
70782,29433
6265,110
20426,27064
22841,2806
66582,21752
76503,25411
83096,102794
59926,31912
39399,7552
56152,56153
28481,21985
54970,41658
36382,10804
52509,280
65511,15197
35574,28041
8829,1989
15919,40551
57404,80432
41757,3139
9998,1882
63720,77751
4860,6484
32712,25946
1373,30001
13633,8064
80809,82887
54568,95773
3235,5005
24181,4651
32589,49675
7312,7368
6180,5822
1986,24751
366,985
49751,7583
4098,29731
25566,11554
24607,16544
11849,57452
2954,41357
5067,39392
33468,20223
509,512
4549,4528
50930,8194
64482,20515
4335,5508
40331,89361
88693,88691
7891,1009
1236,33271
416,20700
38,4310
1781,7730
26115,3101
826,28677
23752,4137
35277,31029
73764,280
5797,16233
52396,34876
315,16861
2037,15240
25416,57222
15348,1865
87805,39183
79601,79602
4787,3538
6858,41698
2085,5108
5078,16519
28243,28182
56843,58649
52765,63231
7592,2066
26525,43508
60545,59637
6931,105
280,17025
27960,71658
20696,20643
76316,73425
25163,560
8868,52036
41647,30432
18016,280
54917,10640
71292,42851
3532,3440
28689,28649
93395,94088
280,23791
107043,106871
5639,1660
68339,50437
7370,49551
3526,7008
7732,17887
28654,55608
33526,33359
280,85268
1445,560
18308,280
3301,1413
55439,55425
21478,10075
34675,6212
26184,26195
54127,10312
1550,761
51935,8786
10895,11400
20443,3177
38778,26011
86044,100020
7681,4716
65546,57904
15685,19297
7687,36961
17283,68379
44540,31789
54252,95647
23956,479
1668,37384
3784,227
400,18207
15543,9041
81570,85347
479,3224
3658,4437
10534,54589
35969,56357
3903,1989
49802,25159
76525,76527
1217,4092
57966,12106
10210,10142
812,6258
34542,84664
5022,1795
35579,13542
33754,34633
31909,1889
7786,17318
28853,9377
68548,50156
26546,26560
25337,1574
26678,26679
433,196
33303,27005
74564,23047
11202,21103
1552,2
9862,360
3105,3298
7037,22276
19521,70973
6218,6143
92996,100875
7146,7135
4808,122
14468,63790
199,9949
639,16637
349,94
982,761
1010,31102
6326,199
3645,9062
9342,6144
21805,73212
10565,1392
35361,1547
42002,42003
26272,670
67233,16422
44575,6253
47415,62711
280,90074
77800,101705
199,13332
94359,105178
529,21380
3118,25760
14228,14503
2091,16094
5070,280
5482,21162
97273,58387
3082,439
40936,45591
21724,5488
64039,98255
54718,34053
17044,4552
1206,1593
29873,26866
66018,81014
10230,540
32897,31174
82379,31289
11983,20863
400,19630
7891,29519
5409,4260
4736,43387
63522,63212
10665,3851
17265,6591
31999,62454
36787,25016
10718,479
56261,56259
3570,3761
59153,5737
22618,3082
24967,3868
1288,10643
3401,8678
103791,87489
7196,18525
3211,8554
1688,5100
4819,45492
5432,36859
8873,165
90385,280
29452,53762
31600,31604
5641,5707
40498,2331
89190,86277
2069,36468
10096,24460
17149,17154
7637,25034
20552,59954
6098,7114
46250,22505
1688,37530
22778,711
89985,41636
17184,344
522,156
8581,3147
21616,454
6340,16446
3378,5819
16914,1422
26018,25962
7777,8425
42261,3343
3111,36966
27500,49794
26634,11184
465,23384
25943,10512
3845,24129
12689,59884
16985,68027
27449,75089
3772,461
3720,271
50375,50549
199,11372
67468,95054
21365,15488
66812,16095
15795,66476
5993,5354
15444,3614
199,14755
41054,18777
88475,89691
10499,33494
2183,4274
28486,34145
46918,79543
1541,36298
82897,64193
462,2333
631,26463
7910,3450
28513,18972
3641,3546
15197,25587
13643,29236
86787,83699
6999,560
11890,10044
34046,2067
85572,84562
17273,57705
8553,294
49374,68468
5600,4497
25862,33312
10199,10197
25302,9526
462,9099
4277,4137
73572,22099
60005,60394
9200,7460
37968,39955
4432,4425
9168,19256
20433,4904
4559,36
1950,39512
4965,23355
75191,85240
33455,77039
21450,4433
28656,28648
1945,7088
5704,17278
31422,31412
44169,11845
16475,35602
720,25730
416,6071
1433,4469
8389,51167
16436,16426
29105,6028
3339,3157
38909,30979
88273,58200
92076,92074
1024,19725
62908,42841
65748,99299
52699,46851
6945,9318
94436,51490
25996,25906
32007,82962
987,1349
7344,7337
5792,479
45123,4609
74930,86754
1797,400
993,4547
8832,5320
25475,570
34858,55070
28659,8543
26696,653
99938,68483
34131,25694
5596,540
42441,26052
577,138
97676,105788
76,1842
41509,41533
11588,199
199,12795
952,4896
38925,47296
49682,9348
59750,62453
1814,4137
3528,33200
19796,280
75416,24015
666,2058
6084,479
542,302
17042,1660
93,2196
58284,97248
85168,48776
19959,24595
1173,32599
23504,4466
61643,61653
451,9983
3219,10164
28275,28151
31528,4238
3275,24059
1877,21051
2020,17195
85228,85394
1297,1524
1581,35992
1801,38210
3284,386
92038,79084
1554,2089
25534,3378
34537,20696
39442,88704
12000,24063
42004,6025
83625,32935
50077,36241
12897,3111
63610,16829
51623,8565
96895,81787
2069,35931
15214,31878
57160,60076
5359,16037
25946,33278
719,1668
1606,9045
9918,53607
34230,45247
37434,38411
103986,103985
16089,96588
65034,14992
18665,70181
48156,24039
55550,82260
21459,29704
1868,3568
25147,5719
2284,40407
5267,6999
17779,4531
1865,15348
4202,259
3207,7844
2094,38031
33995,84226
50332,35605
280,436
1622,45391
161,3188
6309,731
1309,34314
33541,1237
1340,3799
50414,12225
3325,42215
762,560
22502,53435
24388,540
1982,7588
25036,761
45293,22816
95421,73256
9963,3526
15601,4165
20678,5703
62946,36396
51025,55547
506,3199
77918,82251
57598,79095
0,395
43175,21404
12880,797
38535,7035
1286,5791
5045,15981
25937,25944
62602,62600
8840,164
3143,3082
5348,16921
1606,3702
1607,140
1549,25799
5058,3761
44954,91593
3160,3436
26812,15217
386,3440
15746,26746
70469,100480
5303,3565
2887,5721
4494,952
11818,52772
4058,7969
1017,10073
4149,1671
3125,1348
1694,15950
1882,3169
18126,400
1868,4991
3771,17711
18214,5882
59150,31935
56186,55227
3208,3453
14999,8395
54694,49174
27080,19704
33489,25882
73641,41273
4541,4531
35386,35404
62964,62965
102778,98740
58335,58554
20132,416
5042,6210
52409,13125
3567,20540
69652,18728
5003,18333
280,8625
32268,38200
4158,17194
17350,8823
74180,22683
78301,50982
4738,507
1198,1732
3118,5788
56383,54586
7321,7324
84583,93979
3620,522
40406,29591
43642,37754
1281,454
3311,3150
63064,14096
1619,6865
17340,2069
21934,3261
9743,9497
37049,87109
163,469
14955,30673
26303,9408
22386,68804
5882,28077
39883,89041
20637,36522
84477,34304
1237,6948
5072,3362
7584,1668
39403,72374
46935,36221
25355,13806
40525,60400
64085,87676
21191,5782
35480,50449
40525,89447
18863,70383
48575,48561
2078,4531
33969,8159
78202,33983
16517,37091
35193,54556
17346,1483
26329,33610
1610,25596
33662,280
79478,28111
81826,77691
31086,30070
21335,1747
61149,37522
29457,14886
1596,1754
21604,15935
20521,21421
21578,4134
19660,71077
29704,1931
18654,13993
479,23871
41567,89945
4960,1966
4965,37773
531,649
1095,6841
53792,10078
8156,150
5007,1031
9031,4514
1798,1107
35328,7775
56991,54576
26481,36259
5413,22098
5376,339
28162,28221
465,3412
5131,6170
9458,9462
9833,8585
30029,9985
1868,16563
60,5578
9242,20949
31639,20231
4007,2987
28906,28904
423,3940
6966,1982
34499,7169
12130,12564
17364,8424
10007,1009
4721,4959
45912,67748
69729,19058
50661,63593
50118,7731
23786,1251
90781,90780
425,199
4377,4368
28681,26692
1164,19786
7741,27992
17504,17479
8501,161
34085,1271
1031,948
86069,78228
2066,8977
3338,41859
5490,4359
35793,1472
81557,81572
10650,1236
1,810
28698,1382
16222,3507
1642,6205
6234,34089
23739,1785
37228,3958
16033,23233
61608,96264
4609,3563
563,25396
5010,45786
717,199
1584,6200
1615,1349
42192,26560
1365,420
11789,20915
48472,92866
179,9191
50707,50705
55524,10999
1652,26491
92315,46828
9142,16530
3191,4814
4965,3383
42652,90466
37554,5067
3559,7684
40291,12351
4441,8301
63790,14468
2759,25536
7737,17269
33508,1236
69448,100241
1913,1164
889,841
1667,37352
34185,7113
90250,42044
102022,81645
1882,9398
1913,4547
15121,65353
575,25756
15471,3881
26740,26646
31309,6840
40410,14113
104,507
4432,23649
46583,46587
55550,64248
49776,58840
24039,24654
42292,3355
97152,86220
23752,1966
25859,25850
38319,23192
710,1256
101725,77867
1842,31849
5082,24670
12389,31998
79054,36911
280,11471
47584,5986
96686,97909
54763,1236
77651,56190
76387,76382
5104,29532
13864,2577
3501,2737
807,28334
13062,1889
30402,1009
40529,79604
4650,1254
85798,35616
7991,1297
76998,83891
1520,36120
18606,18354
2096,5728
72806,21417
20062,1338
1251,1206
62490,62491
47979,31748
3526,30501
25651,27375
5741,3149
3188,27473
3271,22812
6818,100
28646,55074
29539,20417
79200,84977
81990,30795
348,62
1009,31070
35953,7691
83610,83608
55629,55630
5172,46039
57606,11925
841,3378
9210,179
48774,13902
32448,72481
32026,1108
55708,11600
400,5887
2989,10267
47631,47630
79278,79191
4758,2076
5537,8230
60330,94037
85466,35385
836,1
20693,1935
62819,87633
56821,11591
29999,48109
24647,24644
28687,28660
33072,6293
4973,3169
5739,1948
63076,17302
1263,33996
5084,3185
4960,1429
20099,415
801,165
6453,3920
39608,11465
416,16569
14917,10380
16572,11701
42460,3423
13497,3641
5087,423
4651,7440
6169,1882
416,19952
2,1653
6294,76
21581,1966
77863,76559
61461,65156
3556,1989
622,580
3294,299
23901,479
14992,65026
28443,1481
60882,13020
2484,4631
21608,42635
33863,16190
7489,4603
25901,33511
6038,4967
61416,51800
96614,97766
103993,106660
280,16277
2889,5848
60395,97791
11354,3111
1388,6125
33110,1808
25455,32643
36704,1573
8608,7792
1361,1269
297,16631
54773,77656
9858,13531
956,3435
7823,4075
19071,21799
538,478
42456,90391
16302,28563
17565,17568
27024,39855
92754,92755
18754,400
20553,19967
8793,10174
23266,26103
59653,57153
12564,58096
1444,3374
36771,86903
1497,2
85481,51453
8443,35432
1214,16683
25589,18471
25903,25986
36449,35332
630,26431
8675,2197
68783,280
6264,42412
4235,7107
52438,24874
12173,17685
24800,33479
2227,5890
54298,10385
10229,1931
17383,1847
366,1660
87974,51587
1889,31909
47044,28732
1237,21366
26469,17887
42044,38903
400,17459
12871,8574
426,5848
27786,47479
42502,7701
58195,56322
16,1254
28186,67600
69578,69575
9565,44180
63850,82979
27441,53833
73244,21830
3823,4695
2675,2616
62605,61719
35818,1476
24664,65617
36919,36920
31803,16206
34052,1270
36980,57575
1740,37801
17734,5056
29546,31224
79905,79907
97420,58871
92750,48043
31442,47691
67934,46512
280,21083
82480,31398
9212,4226
1645,37160
1557,35061
17200,2089
2070,23568
32382,9847
34290,280
67488,16597
670,2020
1009,1486
9223,1382
46514,5481
1009,30533
56567,11511
65868,21878
46324,5357
42161,19435
6208,20922
16694,416
40482,53937
4020,4054
41226,25573
21420,1727
8443,7808
28420,26840
13448,7780
19836,8917
4461,4928
71786,20999
8163,8168
17195,31142
66612,280
75981,25303
11670,2272
128,7456
17878,69264
44319,4761
62443,98301
79015,101225
5902,62
40301,2224
17366,35346
25681,42464
28687,34889
4132,44245
62703,13901
73633,37200
18414,977
36967,36536
39953,14723
400,18882
69768,18663
1426,35493
4748,3803
26843,1966
672,26925
5426,29530
17075,5719
31067,8543
33376,38947
2498,20
140,7816
5515,2403
6104,6181
14724,349
6283,1982
42604,5617
11220,55942
68041,78384
16277,3645
34426,34425
280,19123
7564,618
6843,104
24336,6636
32806,10659
36976,19629
67426,37141
97311,105613
50192,81050
21515,42257
4504,36
13046,5625
23971,24416
6785,99
35874,20177
347,17312
85741,61982
13547,62015
280,51553
5879,3969
10612,53992
8156,19374
39858,13681
92370,46966
1259,3838
280,25889
98984,105978
16862,484
21692,73071
97573,105771
29668,80723
19776,6152
19374,25585
25603,45159
1788,10194
20360,3170
103195,85151
199,10624
60264,12797
2045,39806
25872,33683
7188,115
50476,60406
1814,1966
30296,4828
9685,17738
3271,4800
78129,59279
199,14007
24688,6283
18838,1789
1550,2859
55102,50933
36418,17365
1251,19007
65992,35206
6188,4323
51611,35081
17366,7722
28513,18224
57003,74160
1676,5415
360,1308
3210,16575
58317,12206
1581,1391
20082,36760
40126,50598
10685,54978
298,16645
2974,1022
4343,4009
0,184
1236,33409
4873,37
53181,9684
66197,51826
37096,23063
16358,16950
4902,9076
4215,18726
4907,44883
7641,3601
55396,96268
1966,13633
53779,95404
25946,31107
11845,57417
598,7084
5008,5715
1474,35802
21063,72445
61354,13312
41831,4084
30474,31679
4171,1808
1027,9449
20797,31386
4788,6880
11119,53526
1868,1397
1183,540
5063,3143
4444,29701
280,23929
60786,52640
993,416
38909,88325
57014,11663
280,27312
46149,22724
331,5400
25896,14374
30491,35416
53547,23754
7811,50563
58232,58245
1164,4620
5373,32766
29085,16305
52625,27091
40242,67122
15928,33530
67530,25681
3505,3236
5715,23835
11918,55020
4618,2096
4962,6070
199,12047
17278,280
3566,479
5997,45398
1814,3389
35270,13326
65742,32317
25546,69810
199,15430
25594,32883
33316,25901
50031,77428
55555,11011
65085,15014
103595,86666
1256,27190
1286,237
62136,35174
3513,15555
400,18345
10141,33148
22653,30680
23273,560
35371,85408
2764,17130
4129,4160
8169,8176
46581,35162
29978,53274
897,9702
546,1551
2799,23732
27256,1009
15042,65170
24395,75727
66259,99389
1237,3354
54154,63520
7694,1652
7734,17266
31804,32004
28538,79841
5717,19693
35273,25651
32441,22267
325,9661
92526,78275
7580,16799
67513,16601
20767,1668
21634,7669
3868,29086
41933,3532
72916,63386
29392,29391
812,13162
17307,7760
51269,51800
598,11890
3642,3641
14724,6578
43395,16509
16318,16291
35114,50854
6408,6405
29946,29950
19892,1818
46665,66135
87308,37255
4356,5613
43599,7644
345,5001
16425,16161
4601,3165
62608,16836
280,3071
16215,28594
18071,400
42821,3563
8427,37208
1868,38633
40302,40303
1450,35676
280,61165
33355,11818
59750,59745
55415,32426
199,13470
280,35501
9387,29787
40617,2407
22267,32441
29856,986
60839,60840
35941,86072
54115,54092
55115,84566
194,10093
9889,53568
63070,63068
29966,57720
20915,761
36070,280
89228,83890
53450,12762
1845,3344
8911,1161
15695,6462
124,1403
85717,43250
33245,25579
9244,812
4476,29
5856,34134
207,125
56209,56207
40583,2392
560,1152
35143,58334
34101,1593
76339,56987
18613,5806
29466,23031
5717,17733
15671,3782
7760,1443
35511,37792
72258,20890
17309,68478
11701,40886
3707,43208
76555,25471
761,1815
2975,7072
5088,5107
15449,15454
41973,17186
5267,908
540,6542
24623,4546
4061,24488
7804,34145
46171,38757
1816,670
219,485
36493,8438
29991,48112
29596,63798
43613,3862
34642,1543
49117,6965
2094,35323
36923,1606
77541,35486
25392,563
86785,36651
17184,3865
3233,20320
3185,4788
41168,89755
24086,13359
494,131
33317,33510
98357,62608
280,30158
1577,280
8965,29639
3357,2047
13019,60880
5719,7956
280,4494
89,5680
1684,37495
18165,7120
44256,62183
25962,77065
56803,39522
87243,95973
27500,1987
48676,48670
87710,58441
280,36924
710,1045
8956,15940
34131,31175
4655,1037
60337,12818
58346,58345
280,95018
83892,33334
506,491
46083,8304
2066,40
25876,25993
26250,5266
36929,7786
57007,34040
95944,105005
16279,1520
38418,25619
6203,956
3876,3901
8286,280
5380,165
25626,28447
5331,46289
29195,9466
4732,5579
538,24508
2958,4758
28795,16140
53587,84793
36357,7745
24067,1924
2338,40513
1897,11723
154,8303
5763,3286
1548,989
11269,1554
82749,31979
37809,32866
1554,4187
60419,56550
14627,27615
9051,15022
10142,10151
15654,66328
4137,8752
26381,622
26498,8377
82235,56052
36533,16457
43839,3935
27663,21360
81852,30650
22380,73876
26456,77549
5127,42
66511,99423
32759,46333
64578,64580
80046,49512
4519,344
3392,3306
7292,7285
42201,4099
4274,3923
9160,8899
35215,35258
2500,34401
6197,1834
1217,20608
57862,12057
33494,33317
13050,28405
16119,1931
16358,67181
6283,17823
12161,199
33453,1236
54043,88203
103469,103470
67812,16831
3924,3517
63545,14344
85053,35193
67374,36607
103812,87594
1269,769
5444,16499
6657,479
22808,43562
7735,17280
297,6271
3111,19629
3941,3871
7489,1009
12287,58597
49,507
305,4634
1322,780
14215,63268
62002,60381
30055,1009
14758,64419
16703,5715
27352,35188
77,5184
5,3618
1013,3408
4561,546
5715,5823
17668,1671
19631,38608
21185,34959
3060,3075
43933,42392
56564,11508
94365,60032
1000,1668
16187,16186
1472,23355
56942,56945
1604,25726
17751,393
52754,10428
21166,4357
35438,81100
16434,3231
26466,56679
54410,10439
26307,20405
40499,42508
7567,1989
5005,5848
14698,59830
53516,52041
30347,1009
35357,7741
2047,3291
560,3998
1,62
26025,33524
4882,530
1394,1945
1989,3286
86434,97765
85846,35714
37910,15847
34108,1823
18115,1959
96519,64083
3702,39294
9429,9423
4137,39222
34080,84287
21857,73272
3154,5719
1882,1884
1166,5878
3103,1967
954,2023
15984,24471
65885,78692
95912,55188
11554,1052
60010,82247
3744,5935
53103,95040
1882,5267
1913,416
41813,48797
9155,179
2847,1223
54683,77528
58027,18270
28042,99340
31971,1108
6210,4997
24612,75096
34872,23510
310,416
57150,56843
1412,5503
5822,4134
74978,23472
823,5108
57407,57408
79772,41691
20572,3567
48967,26432
80274,36425
5131,3462
27992,79224
192,5241
311,237
1966,3810
43840,70039
15558,15560
32775,32774
96734,56851
31289,82378
1547,7798
40954,29451
18649,43721
61310,61311
78527,78525
41004,85380
68616,26508
65232,99199
8265,23749
28618,17219
8828,10091
23846,479
54041,10302
3275,3339
29619,70926
18407,400
7572,7920
24907,280
9034,46561
1344,16083
68951,77129
1009,30322
2887,5859
24361,14292
17110,20859
59070,47235
61,5673
5815,38752
33122,83755
4511,17666
20413,416
77253,56843
35383,59030
72141,20787
18699,400
9183,23622
44280,7655
3108,7898
632,951
21798,5067
27473,27465
78184,51690
1442,2
7785,7812
7733,7622
3585,131
80292,101059
3216,4206
1627,28048
5175,25186
17008,3936
19680,3655
19835,560
7245,43496
21961,58429
30470,79376
20705,416
12994,15104
1038,1989
10312,1865
25901,25997
85632,35464
8068,149
26535,77813
33494,10499
95189,53341
465,5510
54833,10601
64810,99051
812,3339
103248,85379
26555,40723
12509,24107
56843,57153
1460,3560
32268,12674
36627,30965
28311,1745
43785,15539
31167,4025
61719,77656
16616,28564
526,6136
36442,35349
4008,4906
44591,4268
43753,3923
551,1470
5363,7463
43864,3939
70944,50471
4055,3971
26105,58580
6081,19757
1286,10735
5152,46
2060,7877
86361,86362
38177,23760
3997,3966
82418,102658
26250,16301
29728,1366
33407,33484
538,3113
35239,35441
841,670
38844,16117
41412,67915
5982,16718
105250,105251
4050,3977
497,79
7840,7064
5085,41053
10116,367
1348,34594
10860,26714
13326,51440
35240,35262
114,3724
37824,87593
55143,10776
12004,18471
96566,105591
800,1019
32712,25873
65486,52220
17695,15738
16296,16292
21417,72813
17669,3937
102529,81854
34953,45004
97765,65729
5497,57
53457,21072
426,1717
12593,25632
7799,36460
33507,10279
4651,4732
19424,951
1889,34544
79233,96688
3313,277
15167,15367
1294,7539
23722,1970
416,20627
42927,48072
1996,5367
10179,10114
63855,59944
35329,7734
10150,7841
96395,60231
7848,485
15748,24165
91672,50523
1157,7426
30262,49894
30340,38473
3571,19160
6710,4759
10427,26027
21467,445
5966,7459
5090,10040
5822,20512
28158,28186
33326,78137
1977,39625
58809,42978
23081,984
25819,28118
199,1687
670,1272
4799,3825
78203,101784
4609,3701
28030,19491
4485,1945
32290,25725
1009,4121
54112,54089
55705,96411
5645,8168
1989,7555
4389,4866
538,7919
20074,413
83456,85239
26180,38081
39905,17341
5953,44915
65896,87284
1276,8787
63527,30411
4134,560
77324,68200
93624,50279
395,4608
20997,280
1430,12637
7557,2887
41526,69975
5816,15755
20223,33316
5835,7891
35406,8465
400,18134
17490,68784
65481,84948
67060,16287
976,16789
12034,57801
15446,15451
16045,3702
56211,96525
4954,7095
3247,3332
41347,41343
5001,45757
22842,72220
46995,5729
6915,23203
1663,37317
15194,28412
1217,33066
39409,3123
8282,8781
1116,180
2014,1330
55683,57159
59303,55863
37232,77719
1557,3306
8067,16706
19825,29082
38590,16037
77404,76049
98354,62605
11487,56477
28228,12635
6217,6249
551,4316
39446,86359
51378,35317
5412,46388
16324,5345
31706,1083
1009,2161
82623,31600
59545,97625
60583,46353
27572,78911
98978,105415
20395,7893
98806,64018
79200,59451
1348,5010
5926,5669
2461,1618
17196,24872
199,9876
100948,73344
13483,17309
2040,32298
10896,29217
25841,14374
59588,60704
14356,55555
4609,11890
25127,44832
40161,51938
80148,80316
7784,28445
33814,33806
51482,51481
5861,33917
60070,57445
360,560
24488,20938
4855,5880
1590,21108
30647,26187
5379,4345
39956,34917
32758,9065
4682,475
400,19557
1231,25901
9009,3767
15480,243
46446,92173
57165,57151
57179,84376
17260,2010
171,257
21463,1294
21663,73032
26517,63009
54826,57083
76304,50174
1231,29284
4215,17978
30303,26727
79171,60160
24381,20667
35334,17340
13333,51269
3462,5848
82212,61439
21085,17334
33256,25907
469,23484
812,7608
5084,45902
8687,8038
98015,61179
21562,3932
1781,17269
50029,57410
79398,51464
14297,28506
4802,4310
49953,16475
37438,1676
57859,12054
5238,24088
65593,97515
28945,867
62446,85637
40087,4609
64113,50374
78095,26816
83562,8160
16400,16404
19327,400
82110,44516
4223,8016
71292,19960
7858,16450
10554,54662
17724,400
21420,442
2070,2
65505,54661
15920,3120
551,12505
1076,1773
16087,66804
26004,33346
27845,26721
55163,10786
3368,24656
199,11299
4715,23912
7730,7755
3803,24584
34182,5669
63695,31902
27016,26115
16683,1574
21015,9374
199,14682
5490,46539
33343,33392
30710,81896
32761,66221
40408,40406
73031,54506
36495,84460
1652,36241
5814,61
22155,19856
87,6520
35665,3658
1430,18866
30264,81028
96283,104260
5415,5425
51451,35474
8424,15117
9332,4123
9921,33565
1889,38813
42198,46274
77125,54971
3784,6383
35215,18132
25534,1882
105,3312
8389,15281
20950,72304
16070,1882
54058,91357
35277,35225
6453,15630
4421,29
32196,27350
35532,75344
1596,19693
50975,93989
6171,3085
10004,10006
36465,85348
9094,171
9155,20826
3710,43213
967,9319
30130,28380
1808,3519
3088,5717
55756,55757
62329,79305
52694,36635
63533,42820
341,16212
17184,1694
20041,412
81296,59978
6360,48219
27387,55963
1515,10063
987,1276
7766,2069
15810,26629
24922,27675
6089,400
26008,45091
91519,44727
7701,139
99219,65313
31290,1772
33602,49443
57057,77649
3111,41699
42754,66103
38084,23976
199,12722
17689,1987
76795,38197
3426,3803
2779,20
93792,82240
3306,15752
7630,1777
3082,3212
69303,93347
11208,1009
78190,85415
400,19020
5635,34730
19273,7198
34368,34959
8901,15940
64802,64800
71524,27344
5076,7382
3230,7247
81483,51452
27446,27472
18453,52721
10224,3498
4785,36
27661,25182
5153,5158
1237,646
34036,18944
40609,42492
99188,65222
4063,6467
5851,32261
6071,34479
1451,5301
26046,11559
34108,23893
3476,1237
29169,80383
1237,4029
7923,50674
2067,19570
3595,1868
83,4387
32143,32145
79356,62005
7909,3420
5011,1668
565,1128
60297,61744
6130,1474
2023,400
3089,3578
21595,21598
183,3463
86481,100002
9212,9170
42742,15838
1802,34174
36215,63561
1987,4126
71034,71035
82827,63218
280,29410
20449,20319
30161,29466
49912,19670
41015,14082
30003,15294
65642,35339
8745,1009
32946,26618
3105,39924
8915,5392
61182,13209
46841,81157
4587,9045
199,14145
445,4752
16976,1259
34285,34277
29337,15591
52421,34270
33398,1236
101640,104901
26159,39863
4511,540
9689,11552
28239,797
5768,280
29732,3288
2096,1386
20241,47508
27773,63814
3861,8537
17218,39638
48217,16267
0,322
63007,86025
5070,7859
37233,30080
22248,5897
46710,16729
10177,11491
2010,5025
17018,330
55140,10773
560,1827
54841,79380
277,16256
96608,57066
20448,25705
74452,94090
416,2078
1892,38897
53180,81627
1827,5668
25016,70938
65040,68616
32152,83080
1232,33374
67711,48485
1382,23519
19781,517
8174,27183
2663,22155
17559,280
45379,4743
3868,5520
53053,65987
479,18992
46126,22693
64939,93824
21387,29488
34185,4194
3089,5001
22228,23688
9374,9423
473,19177
823,28601
4141,10001
29,4419
3916,1023
7242,6450
280,1786
30136,35555
28269,28127
372,17590
5386,8980
9149,3828
79387,97773
56741,17469
988,560
35862,41676
17416,352
77603,85684
17923,1846
424,21163
24614,540
35196,35207
31304,31843
39700,7836
7750,7765
31916,1108
1880,1895
3664,43031
17303,35349
17358,347
32274,32307
35262,36958
86981,36864
4971,1009
42006,3233
105005,64909
6018,1501
79036,27744
1019,2475
7803,7776
60069,77249
5891,9273
7613,7652
27179,25652
56000,27980
16976,6065
50219,13457
40222,23574
55420,48050
16780,491
19923,2047
3369,3082
64751,29212
2066,4098
1000,29967
7696,35421
24287,1434
67920,16905
3578,977
1678,3235
24959,551
36,4785
39880,68318
6595,1108
46273,5319
48739,30045
50540,7806
16212,16407
33312,25866
26211,77289
41762,28513
9825,11708
29565,5887
51417,30710
24037,32935
63315,98531
3226,3154
8461,50163
16209,271
93218,49859
29934,36494
14993,65042
24800,25754
18352,400
1642,37139
3102,4781
25883,25903
16476,1554
87895,87892
56227,56228
1095,2
25946,10387
17500,5260
29698,24324
1795,24522
37076,11116
77250,27986
22602,2132
15948,1785
20358,416
24023,5309
479,23798
7072,32537
9719,11258
1853,31293
3519,28639
18644,400
63692,32035
8067,1540
3731,6830
67886,42153
5888,5137
126,490
525,761
23900,3374
30566,33529
35866,56804
527,17049
3239,3335
812,26832
9048,1412
32713,73027
82809,31900
465,3339
41760,14049
76,6038
23558,42483
1070,7650
4227,5132
16579,1251
28132,58484
44168,91229
16083,7463
98727,63835
31450,16472
16205,25361
603,25153
551,24963
1507,454
2357,38531
7680,3881
13715,59833
60643,35375
7955,144
35239,26504
99124,99119
2066,5521
1758,1204
91059,43854
7630,9429
5137,5511
45928,45927
43996,85645
32303,2014
33064,18142
17085,21394
1415,20463
3993,43932
26240,610
26488,35421
43089,44001
1,737
52297,16462
7691,7803
11322,280
6096,5035
5816,31059
430,3102
15685,34528
29788,3383
47187,25741
14808,15007
68376,32315
8377,34145
8394,2069
55016,12994
23502,34953
21121,24106
16587,23719
38609,23878
6034,23755
606,14066
572,1650
761,8719
16305,34586
416,11690
19078,70574
34180,280
83876,99358
54831,55443
47188,18395
59096,97484
6918,4446
17429,4938
262,14606
2494,7637
38881,38687
50156,35603
16584,416
35231,12225
27043,718
3776,28375
8185,7156
38,2066
5131,4137
34520,52026
38436,1827
92042,92043
10030,14236
34088,20289
1935,38383
39437,26487
3602,3120
10233,1009
5131,7520
4329,6832
4668,6298
473,86883
280,40445
454,439
6555,2300
20527,19933
24829,2227
60258,60369
8822,4185
94113,68325
5131,39950
19,3894
1259,21777
5909,24002
80885,51375
4285,44625
58197,97206
7793,2737
27449,34186
23420,21691
77604,26473
76117,24928
1265,28358
7766,50340
10156,5084
507,3833
2281,2402
16434,5329
10915,52842
4947,4558
943,199
31299,41461
35327,7745
370,337
73168,100930
25590,35694
31450,28044
79409,79416
17772,16550
25937,33523
60005,12725
1009,30997
13479,54721
78881,101928
87100,53873
1237,9721
9399,9427
45156,4618
25359,1237
26483,7803
36244,78693
4573,8639
20509,1553
9014,167
1272,21958
1359,1955
15597,66282
62261,13670
1087,26342
1955,1986
513,6630
69546,46314
66374,15690
35338,17302
18971,38165
24642,75905
29171,14821
1827,16703
5489,4329
25443,28827
4458,10005
29857,12116
41056,22808
50345,17300
