node_id,cluster_labels,longitude,latitude
26808,1,0.0,0.0
26809,17,141.3306,43.06385
26810,17,141.3466,43.064514
26811,50,114.13333,22.25
26812,1,-118.47258,34.004185
26813,23,-3.669392,40.488216
26814,1,0.0,0.0
26815,1,0.0,0.0
26816,1,-111.88369,40.75694
26817,1,0.0,0.0
26818,1,,
26819,1,,
26820,9,-96.79462,32.767853
26821,1,-104.96584,39.771755
26822,1,-114.08549,51.055454
26823,1,-96.82413,32.93964
26824,1,,
26825,23,-71.24283,42.367783
26826,1,,
26827,1,,
26828,1,-117.29115,34.536106
26829,1,,
26830,1,-77.3861,38.969555
26831,1,-75.89258,38.69679
26832,1,,
26833,48,-74.276535,40.925377
26834,58,,
26835,1,,
26836,1,-88.16329,41.569366
26837,1,,
26838,1,,
26839,1,,
26840,33,-81.55867,28.364723
26841,45,-78.89862,35.994034
26842,1,-80.9328,35.219112
26843,1,-98.5151,29.5532
26844,1,-73.860435,41.088875
26845,1,-97.228905,32.834293
26846,141,-95.61609,36.312595
26847,1,-112.07454,33.507027
26848,1,-77.46026,37.553757
26849,1,-77.90721,33.99684
26850,12,-96.99704,33.013107
26851,1,,
26852,1,-68.00389,10.180556
26853,1,-97.91571,37.92372
26854,2,-88.028114,42.154312
26855,19,-86.87529,40.416702
26856,1,-94.38217,38.910843
26857,4,-75.64963,40.245373
26858,1,-94.57857,39.099728
26859,1,,
26860,1,7.75,49.45
26861,1,-76.6022,39.400936
26862,0,-117.32051,33.141212
26863,31,-121.98379,37.22348
26864,277,-77.615555,43.154785
26865,1,,
26866,1,-97.74851,30.284977
26867,1,,
26868,48,,
26869,1,,
26870,1,-80.23227,25.987314
26871,4,-75.40103,39.98678
26872,4,,
26873,4,-147.71638,64.837776
26874,4,-75.11748,39.980843
26875,4,-75.878265,40.341614
26876,4,-75.312065,39.973476
26877,4,-75.15791,39.93352
26878,4,-75.748505,39.98333
26879,17,139.70326,35.683857
26880,17,139.47115,35.784733
26881,1,-76.435036,37.007
26882,1,0.0,0.0
26883,1,-82.78732,27.909468
26884,1,-87.48369,36.88207
26885,17,-97.696106,26.190632
26886,1,-86.78445,36.16589
26887,1,-93.31384,46.606613
26888,1,-87.46499,36.656322
26889,1,-118.39647,34.021122
26890,1,-87.35945,36.52977
26891,1,-87.409325,36.569702
26892,4,-87.16639,36.648376
26893,45,-87.91095,43.034332
26894,45,-93.20311,44.881233
26895,4,-88.46261,44.185818
26896,4,-84.37744,39.36367
26897,4,-117.39616,33.95335
26898,24,,
26899,4,-122.33207,47.60621
26900,1,-84.23788,33.88945
26901,12,-84.29631,33.77483
26902,1,-104.971924,39.868042
26903,1,-113.81979,40.739456
26904,1,106.829445,-6.174444
26905,12,12.553054,55.68102
26906,4,-77.62472,43.0829
26907,4,-117.90756,34.133617
26908,4,-118.348,34.15478
26909,4,-118.18923,33.76696
26910,9,-97.68249,26.197742
26911,9,-98.20979,26.180952
26912,9,,
26913,9,-98.111145,26.182606
26914,45,-95.463135,29.724731
26915,9,-97.667435,26.1775
26916,9,-97.78432,26.17814
26917,9,-97.48935,25.895918
26918,9,-97.69519,26.191694
26919,9,-97.47371,25.956995
26920,58,-98.49363,29.424122
26921,9,-97.71507,26.181711
26922,2,-87.61555,41.865154
26923,1,-88.292145,44.285034
26924,1,-88.01424,43.015434
26925,2,-87.90647,43.038902
26926,2,-87.62346,41.85709
26927,4,,
26928,1,,
26929,1,,
26930,1,-83.05118,39.98911
26931,4,-80.10832,26.706726
26932,17,139.97987,35.695904
26933,17,,
26934,17,139.76294,35.675426
26935,17,139.78566,35.548893
26936,17,139.75139,35.685
26937,17,139.751,35.685
26938,17,139.78616,35.684383
26939,17,139.78616,35.684383
26940,17,139.70113,35.623577
26941,17,139.75139,35.685
26942,1,14.514444,46.05528
26943,1,16.064865,45.730194
26944,13,14.20549,46.291023
26945,13,14.515536,46.052155
26946,1,,
26947,1,17.716667,59.61667
26948,1,-3.068816,53.033268
26949,1,-2.481669,53.26661
26950,1,-2.5,53.266666
26951,1,3.395833,6.453056
26952,1,-2.433333,53.1
26953,1,-2.433333,53.1
26954,4,-2.357429,53.518612
26955,1,-0.838394,52.11888
26956,4,-77.41054,39.41427
26957,4,0.0,0.0
26958,4,,
26959,4,-157.82323,21.272528
26960,22,-122.39971,37.785477
26961,4,,
26962,51,-122.292404,47.4919
26963,4,-122.68484,45.520367
26964,1,-70.87447,43.19532
26965,1,-86.244125,39.19397
26966,1,120.94806,14.6675
26967,1,-70.76255,43.071754
26968,8,-84.133095,36.100044
26969,19,-70.2067,43.87337
26970,19,-68.74529,44.820435
26971,16,-77.03813,38.910473
26972,8,18.44081,-34.192425
26973,10,-41.881668,-22.746944
26974,1,-73.83897,40.786396
26975,1,-71.01853,42.361336
26976,1,-70.11101,43.839294
26977,278,-71.41705,42.29801
26978,1,-81.06755,29.247278
26979,279,-70.66148,43.57028
26980,1,-97.701195,31.120003
26981,63,-68.71663,44.819496
26982,19,-69.6281,43.852306
26983,19,-70.255325,43.661472
26984,1,-93.40245,45.119408
26985,11,-68.671135,44.88358
26986,1,-70.442825,43.50092
26987,1,-70.259094,43.663116
26988,19,-70.255325,43.661472
26989,1,-76.90567,40.272453
26990,1,-70.32172,43.57814
26991,1,-71.10504,44.010345
26992,1,-70.87418,43.202812
26993,2,-73.81889,42.7022
26994,4,-74.8426,40.06153
26995,1,-71.26116,41.544827
26996,0,-121.305504,44.075954
26997,1,-77.96667,18.083332
26998,16,-84.31688,39.283394
26999,1,-70.88039,43.20809
27000,1,-69.92977,43.95869
27001,1,-69.631714,44.55201
27002,280,-70.87799,43.2056
27003,1,-71.629395,43.69204
27004,1,-70.14033,44.189793
27005,1,-71.06951,43.476192
27006,1,-70.31337,43.609543
27007,1,-70.28325,43.74066
27008,19,-70.44959,43.499466
27009,1,-89.08752,30.379272
27010,1,-71.491295,42.87166
27011,1,-69.96028,43.917496
27012,1,-70.447105,43.679527
27013,1,-121.94512,37.48893
27014,1,-70.12561,43.980633
27015,1,-70.32172,43.57814
27016,1,-70.10359,43.860397
27017,19,-70.24585,43.63645
27018,12,-70.274796,43.662075
27019,1,-71.022804,43.49172
27020,61,-73.98279,40.76688
27021,61,-73.98279,40.76688
27022,17,0.0,0.0
27023,19,,
27024,4,-71.09939,42.363407
27025,62,-117.02282,34.898594
27026,62,-111.806656,40.423588
27027,62,-122.64141,45.57128
27028,62,-122.40823,37.78754
27029,62,,
27030,38,-76.83942,39.240383
27031,38,-76.69233,39.205643
27032,38,,
27033,38,,
27034,63,-77.14139,38.69492
27035,38,-76.98323,39.575287
27036,38,-84.286606,39.642838
27037,17,-76.93914,38.62456
27038,21,-122.2758,37.520214
27039,38,-86.586105,34.73037
27040,38,-90.13694,32.421684
27041,38,-93.60511,32.339546
27042,57,-73.64918,45.51678
27043,57,-79.416306,43.700115
27044,1,,
27045,12,-84.32564,33.890938
27046,12,-84.387985,33.748997
27047,1,-117.29115,34.536106
27048,1,-78.59191,33.895718
27049,1,-117.21544,32.753944
27050,4,-79.95466,43.265427
27051,1,-79.87991,43.26137
27052,38,-79.57084,43.70309
27053,29,174.77574,-41.29341
27054,1,-0.96955,52.82271
27055,1,-4.245451,55.858395
27056,16,-6.16497,53.299046
27057,1,-0.32641,51.504505
27058,1,-74.00127,40.742546
27059,1,-1.531647,50.754135
27060,1,-94.08379,33.458317
27061,18,-64.85583,46.12352
27062,1,-83.5085,31.450462
27063,1,-0.40334,51.66422
27064,16,-79.35804,43.66947
27065,1,-0.100572,51.495144
27066,12,-0.189526,51.60418
27067,17,103.9523,1.360766
27068,17,0.0,0.0
27069,1,-78.94825,43.96824
27070,1,-80.25612,43.567303
27071,1,-79.416306,43.700115
27072,17,-117.16033,32.736023
27073,12,-76.09161,39.54928
27074,1,-58.469723,-34.629284
27075,68,-4.0,40.0
27076,17,138.0,36.0
27077,17,139.29929,35.39849
27078,17,136.88524,35.169964
27079,17,135.5001,34.73348
27080,17,139.76086,35.738064
27081,17,0.0,0.0
27082,17,139.68399,35.64032
27083,17,130.71944,31.803333
27084,17,139.76572,35.672302
27085,17,139.77881,35.682667
27086,17,140.12238,35.591087
27087,17,135.58116,34.75065
27088,17,139.49089,35.336555
27089,281,139.70813,35.67095
27090,17,,
27091,17,139.79947,35.76286
27092,17,132.50589,34.376602
27093,17,133.39297,34.498096
27094,17,139.69624,35.669624
27095,17,139.78334,35.88333
27096,17,135.47606,34.66934
27097,17,139.7699,35.683388
27098,17,139.72566,35.72174
27099,17,139.75,35.8
27100,17,139.63411,35.451134
27101,17,135.5,34.666668
27102,17,135.5333,34.75
27103,17,139.5805,35.70377
27104,17,138.569,35.66716
27105,17,139.78334,35.88333
27106,17,139.73013,35.661842
27107,17,139.62805,35.519928
27108,17,139.75139,35.685
27109,17,139.65,35.683334
27110,17,135.19357,34.693825
27111,17,103.82372,1.25434
27112,17,,
27113,282,-121.83748,39.728493
27114,63,-81.83903,26.546637
27115,63,,
27116,1,,
27117,1,,
27118,1,-117.82311,33.669464
27119,1,-112.32185,33.365356
27120,1,,
27121,2,0.0,0.0
27122,2,55.28,25.252222
27123,2,,
27124,2,70.48583,29.961111
27125,2,54.0,24.0
27126,2,55.28,25.252222
27127,2,-87.650055,41.850033
27128,14,,
27129,14,153.42982,-28.00145
27130,14,-121.4944,38.581573
27131,14,112.5,2.5
27132,14,101.61384,3.128397
27133,1,-78.44227,38.12727
27134,283,-155.85806,19.958855
27135,4,-78.47668,38.029305
27136,4,-77.90104,39.41495
27137,68,101.7,3.166667
27138,14,101.59449,3.306839
27139,14,101.60671,3.107263
27140,83,-123.321976,48.441372
27141,14,,
27142,14,101.7,3.166667
27143,4,-73.56001,45.597427
27144,1,-83.47382,42.480404
27145,6,-85.75746,38.251392
27146,1,-95.9,41.3
27147,4,-85.39524,32.647144
27148,1,-85.74631,38.24668
27149,83,-77.66273,43.074318
27150,45,-83.74088,42.27756
27151,27,-75.61077,45.434464
27152,1,,
27153,1,,
27154,1,-93.880226,42.059704
27155,51,-80.933334,35.216667
27156,4,-91.50364,41.635464
27157,1,-123.12753,49.249706
27158,21,-112.074036,33.448376
27159,1,-75.055275,39.97018
27160,16,-94.97131,29.368567
27161,4,-77.016365,38.900112
27162,4,-84.595764,33.396782
27163,1,-85.95599,39.349026
27164,284,-93.30915,45.07426
27165,1,-85.56312,38.312935
27166,1,-85.75941,38.25424
27167,4,-90.18407,38.632843
27168,1,,
27169,27,-112.20793,33.336433
27170,48,-84.555534,42.732536
27171,1,-83.666534,49.683514
27172,4,-85.75652,38.249954
27173,1,-75.550514,42.824482
27174,27,-85.53301,38.26674
27175,12,-81.400986,29.881268
27176,31,-121.93274,38.272137
27177,1,-122.41942,37.77493
27178,4,-122.52125,47.62621
27179,4,-122.33207,47.60621
27180,4,-122.31657,47.61411
27181,4,-122.34426,47.61202
27182,4,-122.33207,47.60621
27183,9,,
27184,31,103.8013,1.275234
27185,31,0.0,0.0
27186,31,,
27187,99,,
27188,31,18.066668,59.38333
27189,5,103.77978,1.297268
27190,18,-96.59969,33.776443
27191,23,-96.80666,32.783054
27192,9,-96.5486,33.349003
27193,1,-97.14362,34.17426
27194,1,-80.10298,26.734264
27195,1,-97.33747,32.757786
27196,1,-97.14362,34.17426
27197,10,6.778571,51.211384
27198,10,-9.183333,38.65
27199,10,-9.423749,38.6914
27200,10,-9.158086,38.804337
27201,10,4.85,45.75
27202,10,-9.216667,38.716667
27203,10,20.468056,44.81861
27204,10,,
27205,10,,
27206,10,-9.105213,38.781216
27207,10,-9.383333,38.8
27208,10,-9.161738,38.772427
27209,10,-9.1,38.63333
27210,10,-9.133333,38.716667
27211,10,-9.144527,38.71139
27212,10,-8.68558,41.178627
27213,10,4.832902,45.76528
27214,10,-3.702564,40.416504
27215,10,,
27216,16,4.966667,45.716667
27217,10,-8.966667,38.75
27218,10,4.85,45.75
27219,10,-9.236718,38.653934
27220,10,-9.133333,38.716667
27221,10,4.831214,45.76956
27222,10,1.24083,52.62305
27223,10,-9.133333,38.716667
27224,10,-5.92231,54.57772
27225,10,-9.133333,38.716667
27226,17,139.80267,35.755455
27227,64,-79.3348,43.726017
27228,64,,
27229,64,,
27230,57,-80.316376,43.383396
27231,1,,
27232,1,-123.39897,48.449074
27233,1,-79.06661,43.252464
27234,1,,
27235,1,-135.05374,60.716114
27236,1,,
27237,17,139.70473,35.66786
27238,17,139.69739,35.740204
27239,23,-87.85394,41.63031
27240,23,,
27241,23,,
27242,23,136.56192,34.868458
27243,1,0.0,0.0
27244,1,0.0,0.0
27245,48,-118.12644,34.15714
27246,1,-118.43383,34.17894
27247,4,-122.41942,37.77493
27248,1,-117.23675,34.06949
27249,4,-103.66101,30.358492
27250,1,0.0,0.0
27251,1,,
27252,1,-0.273492,51.612602
27253,1,-82.76168,27.90468
27254,8,-3.433333,40.466667
27255,8,-3.68221,40.35452
27256,8,-5.347767,36.16809
27257,8,-86.296036,12.126718
27258,1,,
27259,1,-2.1,57.13333
27260,1,-122.34361,37.5803
27261,23,0.0,0.0
27262,1,,
27263,1,,
27264,23,,
27265,9,-118.25507,34.14251
27266,31,,
27267,12,-76.83942,39.240383
27268,1,-118.24682,34.133736
27269,27,73.55,18.31
27270,1,-88.01983,44.519157
27271,1,-80.316376,43.383396
27272,4,-77.22776,38.70428
27273,1,,
27274,17,139.66681,35.710503
27275,31,24.813082,60.185932
27276,1,,
27277,1,-115.14966,36.057064
27278,1,-117.87217,33.630135
27279,1,-118.336105,34.100857
27280,10,-76.90747,39.034832
27281,1,-118.037285,33.81696
27282,34,-4.250657,55.862324
27283,34,77.22496,28.635307
27284,34,-3.3892,55.9334
27285,34,-3.2,55.95
27286,34,-4.316667,55.983334
27287,34,-3.986511,55.826576
27288,34,-0.183333,51.166668
27289,34,-3.2,55.95
27290,0,-104.98485,39.73999
27291,1,-117.82311,33.669464
27292,1,-122.423416,37.77051
27293,1,,
27294,1,,
27295,1,,
27296,1,,
27297,1,-115.68462,54.140575
27298,4,-76.28522,36.846813
27299,1,-76.30575,36.84436
27300,16,-84.38672,33.78041
27301,1,-117.81311,33.888626
27302,1,-117.997986,33.858974
27303,4,-118.24368,34.052235
27304,1,-79.28908,43.693764
27305,34,-3.202708,55.949905
27306,4,-111.89267,33.61835
27307,49,-123.36189,48.425934
27308,21,,
27309,4,-8.472024,51.89976
27310,4,-2.481536,53.713627
27311,4,-0.422012,51.43377
27312,33,-1.53449,51.21595
27313,27,-0.125533,51.508415
27314,4,,
27315,1,145.28639,-38.086666
27316,140,-104.91313,39.650215
27317,17,133.25298,35.52199
27318,1,-73.99013,40.741478
27319,1,19.083332,47.5
27320,1,-81.87079,41.371918
27321,1,-79.05005,43.247276
27322,1,-83.77255,42.99528
27323,1,,
27324,1,-80.477554,25.468721
27325,1,-121.95524,37.354107
27326,1,-123.92812,45.994755
27327,1,,
27328,1,-87.95601,42.249588
27329,16,-93.09328,44.94441
27330,16,-93.26384,44.979965
27331,5,18.086735,59.29309
27332,5,16.355753,56.67306
27333,5,17.029373,59.6362
27334,5,14.816667,56.88333
27335,5,14.860875,56.91311
27336,285,14.504064,56.178207
27337,29,144.889,-37.787716
27338,5,17.279842,62.385365
27339,5,18.070656,59.317467
27340,1,-122.435684,37.799927
27341,1,-122.39966,37.789383
27342,286,-84.88986,35.679813
27343,1,-76.2111,36.868557
27344,63,,
27345,1,0.0,0.0
27346,1,-95.31786,29.667265
27347,57,,
27348,12,-87.88766,43.081505
27349,12,-95.28605,29.563566
27350,1,-74.005974,40.714268
27351,12,-73.95482,40.780537
27352,9,-95.333206,29.696772
27353,12,-66.10572,18.466333
27354,12,-80.66756,26.68451
27355,12,-81.03481,34.00071
27356,12,-74.005974,40.714268
27357,12,-87.650055,41.850033
27358,12,-73.86652,40.850655
27359,12,,
27360,6,-86.60888,33.619823
27361,6,-86.8436,33.296223
27362,6,-86.816376,33.24428
27363,6,-86.80249,33.52066
27364,6,-86.70721,33.53816
27365,7,4.313685,52.07829
27366,7,8.388819,51.913486
27367,7,4.315689,52.07354
27368,13,8.875526,51.936844
27369,7,4.900478,52.371452
27370,7,,
27371,7,-82.91486,40.049072
27372,7,4.27557,52.104607
27373,7,8.385197,51.92317
27374,7,5.088991,52.03245
27375,7,,
27376,7,-84.0588,34.96203
27377,1,-1.071424,50.809082
27378,4,31.25,30.05
27379,50,31.33423,29.848982
27380,29,-79.89522,43.261795
27381,4,31.25,30.05
27382,50,-117.71978,34.096676
27383,65,-117.941444,33.773907
27384,65,-117.911224,33.672543
27385,65,,
27386,65,-117.91204,33.801514
27387,65,-118.41091,33.884735
27388,65,-118.41091,33.884735
27389,65,,
27390,65,-118.3938,33.899414
27391,65,-118.35171,33.833256
27392,65,-118.41091,33.884735
27393,65,-118.39442,33.899403
27394,65,-119.69819,34.42083
27395,65,-118.23618,34.060566
27396,65,-118.34063,33.83585
27397,65,-118.41091,33.884735
27398,65,-118.13257,33.940014
27399,65,-118.24368,34.052235
27400,65,-122.03079,36.974117
27401,65,-118.39591,33.898434
27402,65,-118.24368,34.052235
27403,65,-117.18956,33.13121
27404,65,-118.18923,33.76696
27405,65,-118.30896,33.888348
27406,65,-118.30896,33.888348
27407,45,-83.05129,42.32466
27408,1,-85.48078,32.609856
27409,1,,
27410,1,,
27411,14,-117.23369,32.722736
27412,0,,
27413,0,-104.9847,39.739155
27414,1,-73.05067,41.48593
27415,1,,
27416,9,-95.431885,29.16941
27417,1,-95.36327,29.763285
27418,1,-104.87956,38.856426
27419,1,,
27420,57,,
27421,57,-83.24299,42.475758
27422,57,-80.10573,26.129732
27423,35,2.433333,48.85
27424,1,,
27425,8,,
27426,1,48.121754,29.14621
27427,5,18.984894,69.64316
27428,5,18.95027,69.66126
27429,5,18.970854,69.67979
27430,5,18.966667,69.666664
27431,5,18.966667,69.666664
27432,1,-80.14338,26.122309
27433,4,,
27434,1,-115.26002,36.190372
27435,1,-117.75977,33.675854
27436,1,-118.351364,34.062374
27437,1,-115.29141,36.158703
27438,1,-117.97959,33.999763
27439,1,,
27440,1,-104.971924,39.868042
27441,1,-118.28906,34.128044
27442,287,-97.74306,30.267153
27443,1,0.0,0.0
27444,1,,
27445,5,11.976476,57.70456
27446,0,-118.24368,34.052235
27447,17,,
27448,1,-94.594955,39.040947
27449,1,-77.016365,38.900112
27450,1,-117.268234,33.104515
27451,1,-94.57857,39.099728
27452,17,134.06352,34.29296
27453,17,140.31667,35.783333
27454,17,139.69345,35.688084
27455,1,-85.846954,42.167263
27456,17,135.1755,34.681007
27457,19,-82.530655,27.336435
27458,1,,
27459,4,-122.33207,47.60621
27460,4,-87.631744,41.901833
27461,25,9.169025,45.453903
27462,5,18.30498,59.472298
27463,57,,
27464,57,,
27465,57,-86.87452,40.429356
27466,35,2.343166,48.869156
27467,35,2.33513,48.89185
27468,35,2.337588,48.872654
27469,35,2.3488,48.85341
27470,35,2.3488,48.85341
27471,35,2.3488,48.85341
27472,4,-1.788399,52.414406
27473,4,-1.889198,52.487595
27474,1,-2.066667,52.566666
27475,4,-2.122201,52.829918
27476,1,-0.882181,52.243958
27477,4,-1.916667,52.466667
27478,1,-1.9,52.683334
27479,1,0.021828,51.508064
27480,31,-2.600933,51.45045
27481,288,0.0,0.0
27482,1,-79.79606,43.324455
27483,1,,
27484,96,-84.345314,46.4953
27485,1,,
27486,1,,
27487,289,-83.39771,41.916435
27488,1,-83.01796,40.09312
27489,19,-85.58723,42.291706
27490,290,-87.95937,42.388474
27491,7,4.470429,50.840054
27492,7,3.292158,50.824528
27493,7,3.416667,50.88333
27494,7,5.333333,50.933334
27495,7,5.567257,50.919243
27496,7,3.846451,51.027542
27497,7,4.416667,51.216667
27498,7,5.344415,50.935654
27499,7,5.396948,50.929874
27500,7,,
27501,7,5.333333,50.933334
27502,7,5.376858,51.027237
27503,7,5.355826,50.990208
27504,14,-149.74446,61.184563
27505,14,136.91667,35.166668
27506,14,-87.650055,41.850033
27507,14,-129.98727,55.93289
27508,14,-149.86133,61.110596
27509,14,-122.34869,47.61858
27510,14,-122.535034,37.879456
27511,9,-122.128586,47.64358
27512,14,-97.74306,30.267153
27513,14,-75.31148,40.73765
27514,14,-87.650055,41.850033
27515,14,-149.88652,61.168365
27516,14,-89.87645,32.571033
27517,14,-118.24368,34.052235
27518,13,8.530487,52.036873
27519,13,8.240315,50.08476
27520,1,106.957275,-6.373103
27521,1,106.90481,-6.149766
27522,1,106.77841,-6.332983
27523,1,,
27524,6,-84.49787,39.111423
27525,5,15.421606,62.750427
27526,5,20.306658,63.83093
27527,5,18.068758,59.3238
27528,5,18.016666,59.36667
27529,5,17.633333,59.85
27530,5,18.06264,59.329468
27531,5,,
27532,5,,
27533,13,,
27534,12,0.0,0.0
27535,1,-101.7,22.366667
27536,1,-96.0,60.0
27537,27,-0.077669,51.540215
27538,5,-0.188019,51.646652
27539,27,-1.888823,52.48829
27540,291,,
27541,34,-0.190639,51.527386
27542,292,-0.08945,51.52511
27543,13,23.74654,37.97679
27544,1,,
27545,293,-0.101138,51.50527
27546,27,-0.026996,51.524746
27547,27,-73.97105,40.675236
27548,294,0.26082,51.8886
27549,295,-0.101345,51.52076
27550,296,-71.01199,42.40843
27551,13,9.183333,48.766666
27552,27,-0.125533,51.508415
27553,16,-0.125533,51.508415
27554,63,-87.36531,41.41698
27555,255,-0.564423,51.401295
27556,1,-0.125533,51.508415
27557,49,-0.30586,51.45813
27558,4,-1.884084,52.47503
27559,15,-122.32651,47.62766
27560,4,-2.371537,52.77461
27561,4,-1.822357,52.565186
27562,0,-73.9883,40.749138
27563,4,-1.512165,52.406555
27564,8,-99.16626,19.425587
27565,4,-1.849964,52.537933
27566,4,,
27567,63,-80.7558,35.293568
27568,7,-77.0509,38.849648
27569,1,,
27570,1,-0.127436,51.51126
27571,1,-78.87449,35.084106
27572,297,0.0,0.0
27573,21,-111.83408,33.363342
27574,16,-63.16824,46.26773
27575,1,,
27576,1,-76.6095,39.29499
27577,1,-95.4155,29.482458
27578,45,-85.57703,42.91251
27579,1,-121.28801,38.752125
27580,4,-79.416306,43.700115
27581,29,50.5831,26.2361
27582,1,-80.51639,43.466797
27583,1,-122.91092,49.206776
27584,1,-89.75036,32.750412
27585,5,13.016027,56.300385
27586,5,24.122606,56.949127
27587,5,16.6,59.916668
27588,5,18.10754,59.304314
27589,5,16.151484,58.609787
27590,5,12.816667,56.033333
27591,5,18.072247,59.31688
27592,5,16.55,59.61667
27593,5,12.995108,55.60535
27594,5,13.012459,55.59397
27595,10,121.04775,14.558502
27596,1,-73.99696,40.719223
27597,1,105.0,35.0
27598,16,,
27599,16,-90.22368,38.585514
27600,16,-90.32262,38.78922
27601,57,-75.13987,39.965214
27602,13,13.4,52.516666
27603,13,13.299736,52.50538
27604,13,11.408525,53.6252
27605,1,,
27606,21,-122.83673,45.554043
27607,45,-83.04085,42.329765
27608,4,,
27609,4,-0.307594,51.458687
27610,27,0.03665,51.596645
27611,4,-122.41942,37.77493
27612,4,-0.122309,51.4447
27613,4,-71.099495,42.387596
27614,4,,
27615,4,-84.87394,39.83008
27616,7,5.196545,51.582355
27617,1,5.636126,52.0503
27618,33,13.05,57.683334
27619,5,17.0,58.75
27620,5,,
27621,298,,
27622,33,-2.982383,53.404465
27623,27,18.508045,59.2782
27624,5,12.85729,56.67397
27625,8,-71.104996,42.362045
27626,5,16.545078,59.60996
27627,27,10.757212,42.924976
27628,5,18.082079,59.31343
27629,48,-73.75331,42.649326
27630,16,23.733334,37.983334
27631,5,10.0,56.0
27632,5,18.06264,59.329468
27633,5,103.83829,1.274887
27634,1,-98.59247,29.422619
27635,58,-115.1728,36.110752
27636,16,-98.488716,29.609701
27637,1,-98.418884,29.569363
27638,1,-98.466385,29.410036
27639,1,-100.89676,29.36273
27640,9,-98.521095,29.609047
27641,9,0.0,0.0
27642,9,-116.100845,32.65895
27643,9,-116.916664,32.8681
27644,18,-93.26774,44.946667
27645,1,-77.08643,38.938168
27646,38,-76.83247,39.292885
27647,6,-86.184875,32.33851
27648,6,-86.72994,33.448483
27649,6,-86.636665,33.691544
27650,6,-86.698395,33.429127
27651,17,139.70238,35.644547
27652,17,139.75307,35.648964
27653,8,139.65,35.45
27654,17,135.56151,34.545593
27655,16,-74.829056,40.85399
27656,16,-77.04692,38.804836
27657,14,-157.93771,21.339352
27658,14,-122.39427,37.79601
27659,14,-157.85574,21.302753
27660,12,-87.20236,30.419968
27661,12,-84.415344,33.807423
27662,4,-77.04692,38.81156
27663,4,-122.114845,37.390182
27664,4,-81.94098,41.424973
27665,83,-80.9323,35.2184
27666,4,-76.9915,38.881275
27667,4,-115.16725,36.230755
27668,4,-77.04608,38.914703
27669,4,-77.04608,38.914703
27670,4,-123.022026,44.046234
27671,16,-77.17546,38.879925
27672,1,-77.17959,38.934628
27673,12,-73.91875,40.69427
27674,57,-77.361565,39.017944
27675,57,-117.61199,33.42697
27676,0,-77.27165,39.17316
27677,1,-77.0623,38.863316
27678,45,-77.03983,38.898586
27679,1,-76.87497,38.84511
27680,1,-104.08385,39.141655
27681,1,-76.84277,39.06897
27682,1,-122.42005,37.779167
27683,24,-79.93113,40.455627
27684,83,-77.03457,38.904705
27685,1,,
27686,83,-104.96718,39.678303
27687,6,-84.518845,39.299294
27688,1,-89.401245,43.06939
27689,2,-87.88754,42.916996
27690,2,-87.69498,41.931393
27691,2,-87.90647,43.038902
27692,2,-88.007034,43.01668
27693,1,-118.353134,33.96168
27694,1,-88.0412,43.10955
27695,1,-87.90043,43.06426
27696,1,-87.90249,43.040047
27697,2,-87.66904,41.953114
27698,34,-87.71755,41.625313
27699,16,-93.28905,44.96886
27700,1,-87.99703,43.110653
27701,1,79.89445,6.931667
27702,1,-87.90647,43.038902
27703,63,-123.03689,44.938404
27704,63,-73.955154,40.73513
27705,63,-121.95329,36.975227
27706,5,,
27707,25,7.65363,45.066246
27708,1,7.673949,45.075672
27709,25,7.600257,43.79427
27710,25,8.821932,45.829075
27711,1,-77.04416,38.898937
27712,4,-77.604675,41.117935
27713,1,-117.379486,33.19587
27714,1,-115.25091,36.063236
27715,1,,
27716,13,11.50347,48.13912
27717,13,6.768641,51.220615
27718,4,,
27719,23,0.0,0.0
27720,4,-0.191746,51.500942
27721,4,-122.46764,37.771503
27722,49,14.476405,50.10572
27723,23,101.55382,3.133916
27724,4,-118.350426,34.13058
27725,5,16.428503,58.725155
27726,4,-156.50746,20.872833
27727,4,-84.50044,39.14069
27728,23,-123.37886,48.439373
27729,4,25.033333,58.433334
27730,9,-115.08457,36.057648
27731,8,2.20553,48.811893
27732,27,-0.147974,50.83256
27733,17,,
27734,9,-95.69382,29.97066
27735,1,-117.762665,33.87059
27736,13,-0.209551,51.485027
27737,299,-117.86961,33.809494
27738,4,0.0,0.0
27739,16,-97.74288,30.267008
27740,13,-122.41942,37.77493
27741,4,13.065662,52.398857
27742,29,134.3214,-33.02409
27743,1,-80.27061,26.271193
27744,5,-73.96911,40.755642
27745,33,,
27746,4,,
27747,270,,
27748,13,13.4,52.516666
27749,25,,
27750,4,,
27751,23,0.0,0.0
27752,48,,
27753,42,127.02883,37.47125
27754,13,13.308668,52.48862
27755,35,0.0,0.0
27756,19,-118.41303,34.066345
27757,63,,
27758,48,-118.4437,33.981083
27759,4,-90.20258,38.62638
27760,63,-80.09345,26.532242
27761,300,,
27762,4,-74.32638,40.684986
27763,301,-66.10572,18.466333
27764,23,,
27765,302,-76.71996,37.23518
27766,1,113.94492,22.538591
27767,12,-61.516666,10.65
27768,14,-157.85834,21.306944
27769,1,-71.15644,42.350098
27770,10,-76.568954,44.25841
27771,119,-97.73363,30.285185
27772,68,115.16339,-8.653767
27773,50,121.04361,24.77489
27774,13,8.662778,49.49861
27775,63,103.90576,1.307375
